date,atm_name,withdrawals_total,withdrawals_xyz,withdrawals_other,amount_total,amount_xyz,amount_other,weekday,festival,working_day
2015-05-04,KK Nagar ATM,138.0,72.0,66.0,671900.0,336800.0,335100.0,1,NH,0.0
2015-05-04,Airport ATM,116.0,93.0,23.0,606900.0,528800.0,78100.0,1,NH,0.0
2015-05-04,Big Street ATM,60.0,24.0,36.0,284500.0,128900.0,155600.0,1,NH,0.0
2015-05-05,Christ College ATM,163.0,89.0,74.0,856200.0,577100.0,279100.0,2,NH,1.0
2015-05-05,Mount Road ATM,205.0,126.0,79.0,1079200.0,733900.0,345300.0,2,NH,1.0
2015-05-05,KK Nagar ATM,144.0,98.0,46.0,777600.0,577500.0,200100.0,2,NH,1.0
2015-05-05,Airport ATM,123.0,87.0,36.0,613300.0,470200.0,143100.0,2,NH,1.0
2015-05-05,Big Street ATM,78.0,24.0,54.0,297500.0,97300.0,200200.0,2,NH,1.0
2015-05-06,Christ College ATM,167.0,84.0,83.0,664200.0,359300.0,304900.0,3,NH,1.0
2015-05-06,Mount Road ATM,92.0,61.0,31.0,481300.0,428500.0,52800.0,3,NH,1.0
2015-05-06,KK Nagar ATM,143.0,105.0,38.0,818100.0,643200.0,174900.0,3,NH,1.0
2015-05-06,Airport ATM,104.0,74.0,30.0,553000.0,450500.0,102500.0,3,NH,1.0
2015-05-06,Big Street ATM,95.0,28.0,67.0,333300.0,87900.0,245400.0,3,NH,1.0
2015-05-07,Christ College ATM,123.65477707006369,50.51167728237792,73.14309978768577,556819.1082802548,271470.9554140127,285348.15286624205,4,NH,1.0
2015-05-07,Mount Road ATM,138.0,61.0,77.0,388700.0,242700.0,146000.0,4,NH,0.0
2015-05-07,KK Nagar ATM,82.0,58.0,24.0,431100.0,349900.0,81200.0,4,NH,0.0
2015-05-07,Airport ATM,85.0,69.0,16.0,610000.0,569300.0,40700.0,4,NH,0.0
2015-05-07,Big Street ATM,150.0,34.0,116.0,432600.0,91000.0,341600.0,4,NH,0.0
2015-05-08,Christ College ATM,35.0,22.0,13.0,229600.0,175700.0,53900.0,5,NH,1.0
2015-05-08,Mount Road ATM,43.0,34.0,9.0,217000.0,205900.0,11100.0,5,NH,1.0
2015-05-08,KK Nagar ATM,150.0,102.0,48.0,865200.0,619300.0,245900.0,5,NH,1.0
2015-05-08,Airport ATM,60.0,46.0,14.0,339800.0,290000.0,49800.0,5,NH,1.0
2015-05-08,Big Street ATM,140.0,48.0,92.0,482800.0,177400.0,305400.0,5,NH,1.0
2015-05-09,Christ College ATM,239.0,64.0,175.0,1235900.0,482900.0,753000.0,6,H,0.0
2015-05-09,Mount Road ATM,249.0,107.0,142.0,879400.0,468200.0,411200.0,6,H,0.0
2015-05-09,KK Nagar ATM,43.0,24.0,19.0,195200.0,112200.0,83000.0,6,H,0.0
2015-05-09,Airport ATM,76.0,58.0,18.0,496000.0,432100.0,63900.0,6,H,0.0
2015-05-09,Big Street ATM,156.0,48.0,108.0,395000.0,130000.0,265000.0,6,H,0.0
2015-05-10,Christ College ATM,165.0,52.0,113.0,845100.0,267900.0,577200.0,7,NH,1.0
2015-05-10,Mount Road ATM,275.0,148.0,127.0,1410700.0,831800.0,578900.0,7,NH,1.0
2015-05-10,KK Nagar ATM,120.0,88.0,32.0,650000.0,521700.0,128300.0,7,NH,1.0
2015-05-10,Airport ATM,21.0,18.0,3.0,59400.0,53500.0,5900.0,7,NH,1.0
2015-05-10,Big Street ATM,129.0,55.0,74.0,539400.0,257200.0,282200.0,7,NH,1.0
2015-05-11,Christ College ATM,154.0,65.0,89.0,655200.0,236600.0,418600.0,1,NH,1.0
2015-05-11,Mount Road ATM,205.0,95.0,110.0,943100.0,602500.0,340600.0,1,NH,1.0
2015-05-11,KK Nagar ATM,63.0,45.0,18.0,392100.0,270900.0,121200.0,1,NH,1.0
2015-05-11,Airport ATM,80.0,70.0,10.0,531200.0,482900.0,48300.0,1,NH,1.0
2015-05-11,Big Street ATM,140.0,47.0,93.0,529000.0,222700.0,306300.0,1,NH,1.0
2015-05-12,Christ College ATM,234.0,68.0,166.0,978600.0,356800.0,621800.0,2,NH,0.0
2015-05-12,Mount Road ATM,8.0,4.0,4.0,20100.0,8100.0,12000.0,2,NH,0.0
2015-05-12,KK Nagar ATM,109.0,61.0,48.0,575100.0,294800.0,280300.0,2,NH,0.0
2015-05-12,Airport ATM,90.86063027075011,67.56813138038171,23.292498890368396,443635.6413670661,367107.94496227254,76527.6964047936,2,NH,1.0
2015-05-12,Big Street ATM,132.0,33.0,99.0,462100.0,168100.0,294000.0,2,NH,0.0
2015-05-13,Christ College ATM,142.0,49.0,93.0,583400.0,191000.0,392400.0,3,NH,1.0
2015-05-13,Mount Road ATM,180.0,100.0,80.0,714000.0,461500.0,252500.0,3,NH,1.0
2015-05-13,KK Nagar ATM,76.0,50.0,26.0,367300.0,234000.0,133300.0,3,NH,1.0
2015-05-13,Airport ATM,97.0,73.0,24.0,640200.0,582100.0,58100.0,3,NH,1.0
2015-05-13,Big Street ATM,90.0,36.0,54.0,411400.0,159700.0,251700.0,3,NH,1.0
2015-05-14,Christ College ATM,101.0,43.0,58.0,312600.0,137800.0,174800.0,4,NH,1.0
2015-05-14,Mount Road ATM,140.0,87.0,53.0,585400.0,451200.0,134200.0,4,NH,1.0
2015-05-14,KK Nagar ATM,89.0,63.0,26.0,412800.0,291700.0,121100.0,4,NH,1.0
2015-05-14,Airport ATM,7.0,7.0,0.0,18600.0,18600.0,0.0,4,NH,1.0
2015-05-14,Big Street ATM,88.0,24.0,64.0,230900.0,46200.0,184700.0,4,NH,1.0
2015-05-15,Christ College ATM,134.0,73.0,61.0,660900.0,461700.0,199200.0,5,NH,1.0
2015-05-15,Mount Road ATM,165.0,97.0,68.0,592300.0,452900.0,139400.0,5,NH,1.0
2015-05-15,KK Nagar ATM,63.0,46.0,17.0,256900.0,173400.0,83500.0,5,NH,1.0
2015-05-15,Airport ATM,50.0,41.0,9.0,250300.0,225700.0,24600.0,5,NH,1.0
2015-05-15,Big Street ATM,108.0,46.0,62.0,338200.0,180900.0,157300.0,5,NH,1.0
2015-05-16,Christ College ATM,104.0,57.0,47.0,462000.0,322000.0,140000.0,6,NH,0.0
2015-05-16,Mount Road ATM,173.0,98.0,75.0,721100.0,500600.0,220500.0,6,NH,0.0
2015-05-16,KK Nagar ATM,53.0,34.0,19.0,279400.0,190400.0,89000.0,6,NH,0.0
2015-05-16,Airport ATM,92.0,77.0,15.0,563600.0,519600.0,44000.0,6,NH,0.0
2015-05-16,Big Street ATM,93.0,28.0,65.0,284000.0,149000.0,135000.0,6,NH,0.0
2015-05-17,Christ College ATM,74.0,36.0,38.0,237900.0,92600.0,145300.0,7,NH,0.0
2015-05-17,Mount Road ATM,163.0,73.0,90.0,455400.0,270300.0,185100.0,7,NH,0.0
2015-05-17,KK Nagar ATM,45.0,36.0,9.0,283100.0,260800.0,22300.0,7,NH,0.0
2015-05-17,Airport ATM,99.0,72.0,27.0,594500.0,494300.0,100200.0,7,NH,0.0
2015-05-17,Big Street ATM,61.0,23.0,38.0,174300.0,85500.0,88800.0,7,NH,0.0
2015-05-18,Christ College ATM,108.0,55.0,53.0,591600.0,379100.0,212500.0,1,NH,1.0
2015-05-18,Mount Road ATM,130.0,84.0,46.0,354500.0,280500.0,74000.0,1,NH,1.0
2015-05-18,KK Nagar ATM,109.0,86.0,23.0,611500.0,508300.0,103200.0,1,NH,1.0
2015-05-18,Airport ATM,98.0,92.0,6.0,670000.0,664400.0,5600.0,1,NH,1.0
2015-05-18,Big Street ATM,32.0,28.0,4.0,129000.0,126400.0,2600.0,1,NH,1.0
2015-05-19,Christ College ATM,123.0,65.0,58.0,557800.0,334800.0,223000.0,2,NH,1.0
2015-05-19,Mount Road ATM,161.0,98.0,63.0,644000.0,465400.0,178600.0,2,NH,1.0
2015-05-19,KK Nagar ATM,96.0,65.0,31.0,535900.0,367300.0,168600.0,2,NH,1.0
2015-05-19,Airport ATM,86.0,67.0,19.0,554400.0,460600.0,93800.0,2,NH,1.0
2015-05-19,Big Street ATM,11.0,10.0,1.0,49400.0,49000.0,400.0,2,NH,1.0
2015-05-20,Christ College ATM,113.0,54.0,59.0,612300.0,382100.0,230200.0,3,NH,1.0
2015-05-20,Mount Road ATM,96.0,66.0,30.0,372000.0,250200.0,121800.0,3,NH,1.0
2015-05-20,KK Nagar ATM,130.0,80.0,50.0,685800.0,453900.0,231900.0,3,NH,1.0
2015-05-20,Airport ATM,104.0,87.0,17.0,736300.0,687600.0,48700.0,3,NH,1.0
2015-05-20,Big Street ATM,61.0,29.0,32.0,267500.0,182400.0,85100.0,3,NH,1.0
2015-05-21,Christ College ATM,118.0,58.0,60.0,529400.0,317900.0,211500.0,4,NH,1.0
2015-05-21,Mount Road ATM,137.0,88.0,49.0,480200.0,314800.0,165400.0,4,NH,1.0
2015-05-21,KK Nagar ATM,64.0,48.0,16.0,291500.0,220800.0,70700.0,4,NH,1.0
2015-05-21,Airport ATM,100.0,88.0,12.0,723700.0,671000.0,52700.0,4,NH,1.0
2015-05-21,Big Street ATM,100.0,45.0,55.0,345000.0,218600.0,126400.0,4,NH,1.0
2015-05-22,Christ College ATM,113.0,59.0,54.0,495400.0,309800.0,185600.0,5,NH,1.0
2015-05-22,Mount Road ATM,154.0,95.0,59.0,569100.0,409600.0,159500.0,5,NH,1.0
2015-05-22,KK Nagar ATM,71.0,49.0,22.0,229600.0,175700.0,53900.0,5,NH,1.0
2015-05-22,Airport ATM,106.0,81.0,25.0,614300.0,525500.0,88800.0,5,NH,1.0
2015-05-22,Big Street ATM,102.0,38.0,64.0,269700.0,115400.0,154300.0,5,NH,1.0
2015-05-23,Christ College ATM,169.0,57.0,112.0,713200.0,333600.0,379600.0,6,NH,0.0
2015-05-23,Mount Road ATM,175.0,106.0,69.0,702800.0,516400.0,186400.0,6,NH,0.0
2015-05-23,KK Nagar ATM,61.0,38.0,23.0,303100.0,197400.0,105700.0,6,NH,0.0
2015-05-23,Airport ATM,126.0,106.0,20.0,667500.0,630900.0,36600.0,6,NH,0.0
2015-05-23,Big Street ATM,108.0,32.0,76.0,359700.0,209100.0,150600.0,6,NH,0.0
2015-05-24,Christ College ATM,137.0,36.0,101.0,490000.0,141200.0,348800.0,7,NH,0.0
2015-05-24,Mount Road ATM,148.0,58.0,90.0,545400.0,326400.0,219000.0,7,NH,0.0
2015-05-24,KK Nagar ATM,48.0,30.0,18.0,108400.0,62600.0,45800.0,7,NH,0.0
2015-05-24,Airport ATM,93.0,75.0,18.0,541500.0,510700.0,30800.0,7,NH,0.0
2015-05-24,Big Street ATM,110.0,34.0,76.0,324100.0,119400.0,204700.0,7,NH,0.0
2015-05-25,Christ College ATM,113.0,47.0,66.0,500200.0,235400.0,264800.0,1,NH,1.0
2015-05-25,Mount Road ATM,142.0,97.0,45.0,539100.0,444400.0,94700.0,1,NH,1.0
2015-05-25,KK Nagar ATM,142.0,91.0,51.0,844300.0,608700.0,235600.0,1,NH,1.0
2015-05-25,Airport ATM,74.0,66.0,8.0,374400.0,333900.0,40500.0,1,NH,1.0
2015-05-25,Big Street ATM,113.0,47.0,66.0,327800.0,184200.0,143600.0,1,NH,1.0
2015-05-26,Christ College ATM,109.0,55.0,54.0,485400.0,273800.0,211600.0,2,NH,1.0
2015-05-26,Mount Road ATM,130.0,101.0,29.0,472200.0,402300.0,69900.0,2,NH,1.0
2015-05-26,KK Nagar ATM,81.0,58.0,23.0,427600.0,326800.0,100800.0,2,NH,1.0
2015-05-26,Airport ATM,93.0,64.0,29.0,350900.0,274600.0,76300.0,2,NH,1.0
2015-05-26,Big Street ATM,102.0,44.0,58.0,255800.0,145000.0,110800.0,2,NH,1.0
2015-05-27,Christ College ATM,124.0,63.0,61.0,602900.0,358500.0,244400.0,3,NH,1.0
2015-05-27,Mount Road ATM,170.0,102.0,68.0,831600.0,655500.0,176100.0,3,NH,1.0
2015-05-27,KK Nagar ATM,73.0,48.0,25.0,390100.0,301700.0,88400.0,3,NH,1.0
2015-05-27,Airport ATM,65.0,51.0,14.0,343500.0,317800.0,25700.0,3,NH,1.0
2015-05-27,Big Street ATM,113.0,34.0,79.0,417600.0,136700.0,280900.0,3,NH,1.0
2015-05-28,Christ College ATM,134.0,42.0,92.0,569500.0,217300.0,352200.0,4,NH,1.0
2015-05-28,Mount Road ATM,157.0,99.0,58.0,716300.0,537200.0,179100.0,4,NH,1.0
2015-05-28,KK Nagar ATM,97.0,71.0,26.0,486300.0,355200.0,131100.0,4,NH,1.0
2015-05-28,Airport ATM,86.0,65.0,21.0,283400.0,238200.0,45200.0,4,NH,1.0
2015-05-28,Big Street ATM,81.0,34.0,47.0,302100.0,161900.0,140200.0,4,NH,1.0
2015-05-29,Christ College ATM,109.0,34.0,75.0,509900.0,147300.0,362600.0,5,NH,1.0
2015-05-29,Mount Road ATM,109.0,64.0,45.0,294500.0,177800.0,116700.0,5,NH,1.0
2015-05-29,KK Nagar ATM,106.0,65.0,41.0,554100.0,398300.0,155800.0,5,NH,1.0
2015-05-29,Airport ATM,85.0,63.0,22.0,511000.0,449100.0,61900.0,5,NH,1.0
2015-05-29,Big Street ATM,89.0,37.0,52.0,316500.0,169500.0,147000.0,5,NH,1.0
2015-05-30,Christ College ATM,125.0,52.0,73.0,582800.0,291100.0,291700.0,6,NH,0.0
2015-05-30,Mount Road ATM,214.0,112.0,102.0,871800.0,502700.0,369100.0,6,NH,0.0
2015-05-30,KK Nagar ATM,163.0,88.0,75.0,945600.0,571800.0,373800.0,6,NH,0.0
2015-05-30,Airport ATM,77.0,63.0,14.0,329200.0,280400.0,48800.0,6,NH,0.0
2015-05-30,Big Street ATM,118.0,31.0,87.0,289000.0,100400.0,188600.0,6,NH,0.0
2015-05-31,Christ College ATM,102.0,36.0,66.0,477900.0,179800.0,298100.0,7,NH,0.0
2015-05-31,Mount Road ATM,169.0,65.0,104.0,502900.0,313500.0,189400.0,7,NH,0.0
2015-05-31,KK Nagar ATM,137.0,63.0,74.0,570000.0,302700.0,267300.0,7,NH,0.0
2015-05-31,Airport ATM,105.0,77.0,28.0,582100.0,489900.0,92200.0,7,NH,0.0
2015-05-31,Big Street ATM,40.0,8.0,32.0,152100.0,25100.0,127000.0,7,NH,0.0
2015-06-01,Christ College ATM,152.0,70.0,82.0,607900.0,309300.0,298600.0,1,NH,1.0
2015-06-01,Mount Road ATM,173.0,100.0,73.0,750000.0,479700.0,270300.0,1,NH,1.0
2015-06-01,KK Nagar ATM,207.0,121.0,86.0,944800.0,516100.0,428700.0,1,NH,1.0
2015-06-01,Airport ATM,98.0,70.0,28.0,466700.0,354900.0,111800.0,1,NH,1.0
2015-06-01,Big Street ATM,123.0,45.0,78.0,468200.0,275400.0,192800.0,1,NH,1.0
2015-06-02,Christ College ATM,126.0,61.0,65.0,636900.0,319700.0,317200.0,2,NH,1.0
2015-06-02,Mount Road ATM,195.0,123.0,72.0,967400.0,725000.0,242400.0,2,NH,1.0
2015-06-02,KK Nagar ATM,67.0,42.0,25.0,335500.0,219000.0,116500.0,2,NH,1.0
2015-06-02,Airport ATM,115.0,75.0,40.0,488200.0,370800.0,117400.0,2,NH,1.0
2015-06-02,Big Street ATM,100.0,40.0,60.0,274900.0,111800.0,163100.0,2,NH,1.0
2015-06-03,Christ College ATM,139.0,65.0,74.0,653000.0,295000.0,358000.0,3,NH,1.0
2015-06-03,Mount Road ATM,152.0,89.0,63.0,603900.0,390000.0,213900.0,3,NH,1.0
2015-06-03,KK Nagar ATM,31.0,25.0,6.0,198500.0,170000.0,28500.0,3,NH,1.0
2015-06-03,Airport ATM,113.0,83.0,30.0,554100.0,433400.0,120700.0,3,NH,1.0
2015-06-03,Big Street ATM,102.0,19.0,83.0,227000.0,13800.0,213200.0,3,NH,1.0
2015-06-04,Christ College ATM,203.0,82.0,121.0,1052900.0,468300.0,584600.0,4,NH,1.0
2015-06-04,Mount Road ATM,208.0,117.0,91.0,992900.0,656400.0,336500.0,4,NH,1.0
2015-06-04,KK Nagar ATM,219.0,149.0,70.0,1091600.0,776200.0,315400.0,4,NH,1.0
2015-06-04,Airport ATM,171.0,119.0,52.0,1073200.0,854200.0,219000.0,4,NH,1.0
2015-06-04,Big Street ATM,106.0,42.0,64.0,350100.0,208300.0,141800.0,4,NH,1.0
2015-06-05,Christ College ATM,136.0,73.0,63.0,708100.0,444900.0,263200.0,5,NH,1.0
2015-06-05,Mount Road ATM,204.0,125.0,79.0,1187200.0,890500.0,296700.0,5,NH,1.0
2015-06-05,KK Nagar ATM,170.0,95.0,75.0,885100.0,484500.0,400600.0,5,NH,1.0
2015-06-05,Airport ATM,109.0,89.0,20.0,747000.0,642800.0,104200.0,5,NH,1.0
2015-06-05,Big Street ATM,122.0,40.0,82.0,398900.0,149700.0,249200.0,5,NH,1.0
2015-06-06,Christ College ATM,186.0,77.0,109.0,955900.0,482400.0,473500.0,6,NH,0.0
2015-06-06,Mount Road ATM,154.0,78.0,76.0,619500.0,363800.0,255700.0,6,NH,0.0
2015-06-06,KK Nagar ATM,88.0,56.0,32.0,420000.0,243600.0,176400.0,6,NH,0.0
2015-06-06,Airport ATM,111.0,76.0,35.0,509600.0,369500.0,140100.0,6,NH,0.0
2015-06-06,Big Street ATM,136.0,43.0,93.0,414900.0,114300.0,300600.0,6,NH,0.0
2015-06-07,Christ College ATM,133.0,46.0,87.0,707700.0,246100.0,461600.0,7,NH,1.0
2015-06-07,Mount Road ATM,177.0,115.0,62.0,937300.0,686100.0,251200.0,7,NH,1.0
2015-06-07,KK Nagar ATM,57.0,37.0,20.0,365900.0,253900.0,112000.0,7,NH,1.0
2015-06-07,Airport ATM,1.0,1.0,0.0,500.0,500.0,0.0,7,NH,1.0
2015-06-07,Big Street ATM,87.0,34.0,53.0,246500.0,116100.0,130400.0,7,NH,1.0
2015-06-08,Christ College ATM,46.0,17.0,29.0,140100.0,62300.0,77800.0,1,NH,1.0
2015-06-08,Mount Road ATM,194.0,120.0,74.0,958500.0,663600.0,294900.0,1,NH,1.0
2015-06-08,KK Nagar ATM,118.0,75.0,43.0,649000.0,461300.0,187700.0,1,NH,1.0
2015-06-08,Airport ATM,72.0,50.0,22.0,336100.0,241800.0,94300.0,1,NH,1.0
2015-06-08,Big Street ATM,134.0,51.0,83.0,422500.0,213400.0,209100.0,1,NH,1.0
2015-06-09,Christ College ATM,90.0,16.0,74.0,211800.0,33200.0,178600.0,2,NH,0.0
2015-06-09,Mount Road ATM,171.0,56.0,115.0,474300.0,247800.0,226500.0,2,NH,0.0
2015-06-09,KK Nagar ATM,72.0,57.0,15.0,431500.0,348500.0,83000.0,2,NH,0.0
2015-06-09,Airport ATM,55.0,45.0,10.0,258400.0,209400.0,49000.0,2,NH,0.0
2015-06-09,Big Street ATM,118.0,31.0,87.0,374900.0,114200.0,260700.0,2,NH,0.0
2015-06-10,Christ College ATM,186.0,74.0,112.0,960500.0,491300.0,469200.0,3,NH,1.0
2015-06-10,Mount Road ATM,247.0,123.0,124.0,1134300.0,665100.0,469200.0,3,NH,1.0
2015-06-10,KK Nagar ATM,74.0,54.0,20.0,364800.0,303900.0,60900.0,3,NH,1.0
2015-06-10,Airport ATM,37.0,26.0,11.0,73100.0,54500.0,18600.0,3,NH,1.0
2015-06-10,Big Street ATM,115.0,45.0,70.0,467700.0,178900.0,288800.0,3,NH,1.0
2015-06-11,Christ College ATM,178.0,84.0,94.0,739300.0,408900.0,330400.0,4,NH,1.0
2015-06-11,Mount Road ATM,209.0,109.0,100.0,993500.0,696900.0,296600.0,4,NH,1.0
2015-06-11,KK Nagar ATM,34.0,22.0,12.0,144500.0,110000.0,34500.0,4,NH,1.0
2015-06-11,Airport ATM,59.0,49.0,10.0,268600.0,242200.0,26400.0,4,NH,1.0
2015-06-11,Big Street ATM,170.0,60.0,110.0,784700.0,387600.0,397100.0,4,NH,1.0
2015-06-12,Christ College ATM,7.0,0.0,7.0,34000.0,0.0,34000.0,5,NH,0.0
2015-06-12,Mount Road ATM,143.86702127659575,68.46719858156028,75.39982269503547,514833.2890070922,309084.7074468085,205748.5815602837,5,NH,1.0
2015-06-12,KK Nagar ATM,1.0,0.0,1.0,10000.0,0.0,10000.0,5,NH,0.0
2015-06-12,Airport ATM,84.0,32.0,52.0,330800.0,138100.0,192700.0,5,NH,0.0
2015-06-12,Big Street ATM,163.0,30.0,133.0,493500.0,134100.0,359400.0,5,NH,0.0
2015-06-13,Christ College ATM,166.0,70.0,96.0,762200.0,387500.0,374700.0,6,NH,0.0
2015-06-13,Mount Road ATM,80.0,48.0,32.0,229000.0,152100.0,76900.0,6,NH,0.0
2015-06-13,KK Nagar ATM,79.0,52.0,27.0,365700.0,271100.0,94600.0,6,NH,0.0
2015-06-13,Airport ATM,106.0,86.0,20.0,649200.0,591700.0,57500.0,6,NH,0.0
2015-06-13,Big Street ATM,107.0,36.0,71.0,410200.0,203900.0,206300.0,6,NH,0.0
2015-06-14,Christ College ATM,94.0,37.0,57.0,239800.0,93100.0,146700.0,7,NH,0.0
2015-06-14,Mount Road ATM,119.0,44.0,75.0,347300.0,199500.0,147800.0,7,NH,0.0
2015-06-14,KK Nagar ATM,110.0,57.0,53.0,530100.0,259800.0,270300.0,7,NH,0.0
2015-06-14,Airport ATM,76.0,55.0,21.0,511100.0,427500.0,83600.0,7,NH,0.0
2015-06-14,Big Street ATM,105.0,29.0,76.0,376300.0,133600.0,242700.0,7,NH,0.0
2015-06-15,Christ College ATM,133.0,69.0,64.0,654300.0,402800.0,251500.0,1,NH,1.0
2015-06-15,Mount Road ATM,95.0,68.0,27.0,482100.0,407000.0,75100.0,1,NH,1.0
2015-06-15,KK Nagar ATM,192.0,141.0,51.0,988400.0,740700.0,247700.0,1,NH,1.0
2015-06-15,Airport ATM,71.0,58.0,13.0,303600.0,288200.0,15400.0,1,NH,1.0
2015-06-15,Big Street ATM,109.0,47.0,62.0,395700.0,228300.0,167400.0,1,NH,1.0
2015-06-16,Christ College ATM,111.0,60.0,51.0,407000.0,236000.0,171000.0,2,NH,1.0
2015-06-16,Mount Road ATM,165.0,104.0,61.0,707100.0,516800.0,190300.0,2,NH,1.0
2015-06-16,KK Nagar ATM,99.0,70.0,29.0,276700.0,180900.0,95800.0,2,NH,1.0
2015-06-16,Airport ATM,86.0,65.0,21.0,399100.0,332300.0,66800.0,2,NH,1.0
2015-06-16,Big Street ATM,85.0,31.0,54.0,321300.0,152100.0,169200.0,2,NH,1.0
2015-06-17,Christ College ATM,113.0,45.0,68.0,573900.0,282000.0,291900.0,3,NH,1.0
2015-06-17,Mount Road ATM,136.0,92.0,44.0,507800.0,413100.0,94700.0,3,NH,1.0
2015-06-17,KK Nagar ATM,100.0,81.0,19.0,588200.0,516100.0,72100.0,3,NH,1.0
2015-06-17,Airport ATM,70.0,60.0,10.0,315100.0,298900.0,16200.0,3,NH,1.0
2015-06-17,Big Street ATM,90.0,28.0,62.0,314500.0,175800.0,138700.0,3,NH,1.0
2015-06-18,Christ College ATM,113.0,57.0,56.0,558500.0,344800.0,213700.0,4,NH,1.0
2015-06-18,Mount Road ATM,123.0,83.0,40.0,461700.0,340900.0,120800.0,4,NH,1.0
2015-06-18,KK Nagar ATM,104.0,82.0,22.0,590100.0,500800.0,89300.0,4,NH,1.0
2015-06-18,Airport ATM,135.0,122.0,13.0,839300.0,797700.0,41600.0,4,NH,1.0
2015-06-18,Big Street ATM,37.0,16.0,21.0,173000.0,109500.0,63500.0,4,NH,1.0
2015-06-19,Christ College ATM,160.0,52.0,108.0,554400.0,188000.0,366400.0,5,NH,1.0
2015-06-19,Mount Road ATM,84.0,49.0,35.0,357100.0,251000.0,106100.0,5,NH,1.0
2015-06-19,KK Nagar ATM,66.0,51.0,15.0,238400.0,198600.0,39800.0,5,NH,1.0
2015-06-19,Airport ATM,73.0,53.0,20.0,269500.0,219900.0,49600.0,5,NH,1.0
2015-06-19,Big Street ATM,87.96176720475786,29.21410365335599,58.74766355140187,308589.422259983,137435.8113848768,171153.6108751062,5,NH,1.0
2015-06-20,Christ College ATM,155.0,68.0,87.0,637600.0,345700.0,291900.0,6,NH,0.0
2015-06-20,Mount Road ATM,161.0,99.0,62.0,556200.0,366900.0,189300.0,6,NH,0.0
2015-06-20,KK Nagar ATM,106.0,76.0,30.0,564000.0,412600.0,151400.0,6,NH,0.0
2015-06-20,Airport ATM,93.0,71.0,22.0,519800.0,457700.0,62100.0,6,NH,0.0
2015-06-20,Big Street ATM,91.0,31.0,60.0,359100.0,201800.0,157300.0,6,NH,0.0
2015-06-21,Christ College ATM,158.0,50.0,108.0,484400.0,198100.0,286300.0,7,NH,0.0
2015-06-21,Mount Road ATM,121.0,56.0,65.0,310500.0,203200.0,107300.0,7,NH,0.0
2015-06-21,KK Nagar ATM,74.0,57.0,17.0,242900.0,202500.0,40400.0,7,NH,0.0
2015-06-21,Airport ATM,63.0,51.0,12.0,324600.0,294300.0,30300.0,7,NH,0.0
2015-06-21,Big Street ATM,113.0,50.0,63.0,335500.0,158400.0,177100.0,7,NH,0.0
2015-06-22,Christ College ATM,156.0,64.0,92.0,569500.0,283800.0,285700.0,1,NH,1.0
2015-06-22,Mount Road ATM,122.0,74.0,48.0,465000.0,286100.0,178900.0,1,NH,1.0
2015-06-22,KK Nagar ATM,77.0,61.0,16.0,490000.0,427500.0,62500.0,1,NH,1.0
2015-06-22,Airport ATM,100.0,79.0,21.0,469400.0,407500.0,61900.0,1,NH,1.0
2015-06-22,Big Street ATM,118.0,47.0,71.0,445900.0,244600.0,201300.0,1,NH,1.0
2015-06-23,Christ College ATM,127.0,46.0,81.0,369900.0,182400.0,187500.0,2,NH,1.0
2015-06-23,Mount Road ATM,69.0,55.0,14.0,267500.0,244500.0,23000.0,2,NH,1.0
2015-06-23,KK Nagar ATM,69.0,51.0,18.0,312700.0,234500.0,78200.0,2,NH,1.0
2015-06-23,Airport ATM,97.0,75.0,22.0,497300.0,417700.0,79600.0,2,NH,1.0
2015-06-23,Big Street ATM,90.0,34.0,56.0,361800.0,200200.0,161600.0,2,NH,1.0
2015-06-24,Christ College ATM,154.0,67.0,87.0,827700.0,419900.0,407800.0,3,NH,1.0
2015-06-24,Mount Road ATM,145.0,92.0,53.0,685800.0,474800.0,211000.0,3,NH,1.0
2015-06-24,KK Nagar ATM,72.0,62.0,10.0,352000.0,292000.0,60000.0,3,NH,1.0
2015-06-24,Airport ATM,102.0,80.0,22.0,560600.0,470100.0,90500.0,3,NH,1.0
2015-06-24,Big Street ATM,99.0,36.0,63.0,404800.0,190600.0,214200.0,3,NH,1.0
2015-06-25,Christ College ATM,154.0,57.0,97.0,566800.0,230000.0,336800.0,4,NH,1.0
2015-06-25,Mount Road ATM,149.0,106.0,43.0,528000.0,396000.0,132000.0,4,NH,1.0
2015-06-25,KK Nagar ATM,109.0,71.0,38.0,562500.0,396700.0,165800.0,4,NH,1.0
2015-06-25,Airport ATM,47.0,34.0,13.0,229600.0,204600.0,25000.0,4,NH,1.0
2015-06-25,Big Street ATM,121.0,37.0,84.0,456800.0,169400.0,287400.0,4,NH,1.0
2015-06-26,Christ College ATM,109.0,60.0,49.0,394800.0,278700.0,116100.0,5,NH,1.0
2015-06-26,Mount Road ATM,143.0,102.0,41.0,571000.0,412800.0,158200.0,5,NH,1.0
2015-06-26,KK Nagar ATM,105.0,74.0,31.0,371300.0,224200.0,147100.0,5,NH,1.0
2015-06-26,Airport ATM,59.0,46.0,13.0,252800.0,211200.0,41600.0,5,NH,1.0
2015-06-26,Big Street ATM,101.0,36.0,65.0,261000.0,120400.0,140600.0,5,NH,1.0
2015-06-27,Christ College ATM,135.0,61.0,74.0,713200.0,394500.0,318700.0,6,NH,0.0
